oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,set_name,rarity,colors,power,toughness,loyalty,flavor_text,artist,illustration_id
35807c14-4647-482f-9ba1-6d640fd5e8d8,1542,1.0,0.2233009708737864,23,9,Forth Eorlingas!,{X}{R}{W},Sorcery,"Create X 2/2 red Human Knight creature tokens with trample and haste.
Whenever one or more creatures you control deal combat damage to one or more players this turn, you become the monarch.",Tales of Middle-earth Commander,rare,"R,W",,,,"""A sword-day, a red day, ere the sun rises! Ride now, ride now! Ride to Gondor!""",Filipe Pagliuso,6b9b5be5-a632-48db-8939-1a957880147e
fbf9f8c5-849f-45d5-8129-5fc683c21a04,1054,1.0,0.1208791208791208,11,1,Fury,{3}{R}{R},Creature — Elemental Incarnation,"Double strike
When Fury enters, it deals 4 damage divided as you choose among any number of target creatures and/or planeswalkers.
Evoke—Exile a red card from your hand.",Special Guests,mythic,R,3,3,,,Campbell White,219fb2c1-160f-4a96-b0d8-1d02ede1b82e
b3a81bb1-cbd5-41a0-8dd4-faea06593f84,1446,0.625,0.2617801047120419,50,5,Relic of Sauron,{4},Artifact,"{T}: Add two mana in any combination of {U}, {B}, and/or {R}.
{3}, {T}: Draw two cards, then discard a card.",Tales of Middle-earth Commander,rare,,,,,"While the power of Sauron grew, light and living things forsook his borders.",Anton Solovianchyk,13ace0eb-d6de-4b33-9325-40c711dec339
1b355139-4891-436c-9079-0ce17ecc2d65,792,1.0,0.0578034682080924,10,1,Vial Smasher the Fierce,{1}{B}{R},Legendary Creature — Goblin Berserker,"Whenever you cast your first spell each turn, choose an opponent at random. Vial Smasher the Fierce deals damage equal to that spell's mana value to that player or a planeswalker that player controls.
Partner (You can have two commanders if both have partner.)",Secret Lair Drop,mythic,"B,R",2,3,,,N.C. Winters,1f1ce0b6-b89e-4920-8a73-7c95605d0666
0c016ccc-a341-4b76-87ba-69c639d2746d,930,0.0,0.0461538461538461,6,0,Dragon's Rage Channeler,{R},Creature — Human Shaman,"Whenever you cast a noncreature spell, surveil 1. (Look at the top card of your library. You may put that card into your graveyard.)
Delirium — As long as there are four or more card types among cards in your graveyard, Dragon's Rage Channeler gets +2/+2, has flying, and attacks each combat if able.",Mystery Booster 2,uncommon,R,1,1,,,Martina Fačková,6e71208a-d9a4-40c3-994a-dd8d7fb6a90e
f161111d-9747-47b3-bb10-3c8bded32e21,820,1.0,0.0223880597014925,3,2,City of Traitors,,Land,"When you play another land, sacrifice City of Traitors.
{T}: Add {C}{C}.",Legacy Championship,special,,,,,2019 North America Legacy Champion,Ralph Horsley,0053204d-2571-4244-9194-bc2bf5441153
ed85fa82-e4fa-434b-92a8-36b6075708d1,2020,1.0,0.4339622641509434,23,4,Mox Ruby,{0},Artifact,{T}: Add {R}.,30th Anniversary Edition,rare,,,,,,Dan Frazier,017cef61-3dca-4d74-a77d-eed6e7ca5168
e7aee670-e6ac-4b3a-b3d1-7b7013db8f3d,1436,0.75,0.1452991452991453,17,6,Sneak Attack,{3}{R},Enchantment,{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,Wilds of Eldraine: Enchanting Tales,mythic,R,,,,,Canata Katana,c372ed33-adea-4f6d-ab3c-a59ae62f6df9
0ca233f4-1b7f-4807-ab6e-2b1f5439b3db,1100,0.25,0.0961538461538461,15,1,Karn Liberated,{7},Legendary Planeswalker — Karn,"+4: Target player exiles a card from their hand.
−3: Exile target permanent.
−14: Restart the game, leaving in exile all non-Aura permanent cards exiled with Karn Liberated. Then put those cards onto the battlefield under your control.",Jumpstart 2022,mythic,,,,6,,Dai-XT,6c51f84a-8e22-4986-bba5-16babe3a9038
9cf99129-f51a-4418-a8cc-8ca2992b17fa,1164,0.5,0.073170731707317,15,2,"Tamiyo, Field Researcher",{1}{G}{W}{U},Legendary Planeswalker — Tamiyo,"+1: Choose up to two target creatures. Until your next turn, whenever either of those creatures deals combat damage, you draw a card.
−2: Tap up to two target nonland permanents. They don't untap during their controller's next untap step.
−7: Draw three cards. You get an emblem with ""You may cast spells from your hand without paying their mana costs.""",Bloomburrow Commander,mythic,"G,U,W",,,4,,Justin Gerard,fefff91d-2f6e-42dd-81e5-2cb2c1d40828
1dae6f39-2cbd-485c-b190-017a26401fd4,1208,0.5714285714285714,0.1125827814569536,17,4,Zealous Conscripts,{4}{R},Creature — Human Warrior,"Haste
When Zealous Conscripts enters, gain control of target permanent until end of turn. Untap that permanent. It gains haste until end of turn.",Tales of Middle-earth Commander,rare,R,3,3,,"Buckler and corslet, axe and sword,
And shining spears were laid in hoard.",Randy Vargas,3cab210e-88d2-41e1-9351-879a9c5d5d9b
56148ae7-a9df-4771-8d53-d9ffb815c884,1234,1.0,0.1145038167938931,15,3,Sublime Epiphany,{4}{U}{U},Instant,"Choose one or more —
• Counter target spell.
• Counter target activated or triggered ability.
• Return target nonland permanent to its owner's hand.
• Create a token that's a copy of target creature you control.
• Target player draws a card.",The List,rare,U,,,,,Lindsey Look,a1b72b6a-21a1-4e17-a9b9-0f8451775d98
376ee366-e082-402f-b4db-6592fcfcacd2,2024,1.0,0.4310344827586206,25,13,Mox Emerald,{0},Artifact,{T}: Add {G}.,30th Anniversary Edition,rare,,,,,,Dan Frazier,2f2b7952-77af-48e2-b7c4-8a0ac305f2bb
f3c5978a-70fa-431f-933b-b954bd0db0ea,1796,1.0,0.293103448275862,17,3,Mox Diamond,{0},Artifact,"If Mox Diamond would enter, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.",Tempest Remastered,mythic,,,,,,Dan Frazier,dab17c89-7efb-48b9-b7e3-dc57f2e65622
e1de0c94-0ecc-425a-9b92-27c2745d07e7,1332,1.0,0.125,23,3,Narset Transcendent,{2}{W}{U},Legendary Planeswalker — Narset,"+1: Look at the top card of your library. If it's a noncreature, nonland card, you may reveal it and put it into your hand.
−2: When you next cast an instant or sorcery spell from your hand this turn, it gains rebound. (Exile the spell as it resolves. At the beginning of your next upkeep, you may cast that card from exile without paying its mana cost.)
−9: You get an emblem with ""Your opponents can't cast noncreature spells.""",Dragons of Tarkir,mythic,"U,W",,,6,,Magali Villeneuve,3545cdc5-1b10-411f-b428-97a6cd2714ae
75d56a0a-2f64-4e80-b83e-85942d3e6dd7,1356,0.5,0.1347150259067357,26,3,"Tamiyo, Collector of Tales",{2}{G}{U},Legendary Planeswalker — Tamiyo,"Spells and abilities your opponents control can't cause you to discard cards or sacrifice permanents.
+1: Choose a nonland card name, then reveal the top four cards of your library. Put all cards with the chosen name from among them into your hand and the rest into your graveyard.
−3: Return target card from your graveyard to your hand.",The List,rare,"G,U",,,5,,Chase Stone,a931f3d0-dc7e-4733-b864-01886ccb1fb6
51f091a7-9b0b-4362-8e9c-c174752f369b,1482,1.0,0.1372549019607843,14,7,White Plume Adventurer,{2}{W},Creature — Orc Cleric,"When White Plume Adventurer enters, you take the initiative.
At the beginning of each opponent's upkeep, untap a creature you control. If you've completed a dungeon, untap all creatures you control instead.",Battle for Baldur's Gate Promos,rare,W,3,3,,,Joseph Weston,0fe0c4d5-6ae4-4cfc-b36b-99629155da1c
3a310554-3f69-4158-bb94-9d6965c7125a,1314,1.0,0.1481481481481481,12,3,"Minsc & Boo, Timeless Heroes",{2}{R}{G},Legendary Planeswalker — Minsc,"When Minsc & Boo, Timeless Heroes enters and at the beginning of your upkeep, you may create Boo, a legendary 1/1 red Hamster creature token with trample and haste.
+1: Put three +1/+1 counters on up to one target creature with trample or haste.
−2: Sacrifice a creature. When you do, Minsc & Boo, Timeless Heroes deals X damage to any target, where X is that creature's power. If the sacrificed creature was a Hamster, draw X cards.
Minsc & Boo, Timeless Heroes can be your commander.",Mystery Booster 2,mythic,"G,R",,,3,,Andreas Zafiratos,cc8b8555-dd38-4dbe-b32d-4ed7f8f27cee
917f2b4b-79ec-4ded-b4c8-cbcf363cb23b,1182,0.75,0.0808080808080808,16,3,Eureka,{2}{G}{G},Sorcery,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.",Magic Online Promos,rare,G,,,,,Ryan Pancoast,a3105f66-0341-432b-853f-9c608d0e7dca
037355be-71e7-4866-80a6-80352c304970,1188,0.25,0.1034482758620689,15,1,"Karlach, Fury of Avernus",{4}{R},Legendary Creature — Tiefling Barbarian,"Whenever you attack, if it's the first combat phase of the turn, untap all attacking creatures. They gain first strike until end of turn. After this phase, there is an additional combat phase.
Choose a Background (You can have a Background as a second commander.)",Secret Lair Drop,mythic,R,5,4,,"""I never wanted to serve Zariel. Forced to fight and fight I did.""",Mila Pesic,f996a58d-e38a-44d6-8584-db0964895b18
45f1e957-09f0-4d46-8e32-238f26060a87,980,0.0,0.0496894409937888,8,0,Kolaghan's Command,{1}{B}{R},Instant,"Choose two —
• Return target creature card from your graveyard to your hand.
• Target player discards a card.
• Destroy target artifact.
• Kolaghan's Command deals 2 damage to any target.",Modern Horizons 3 Commander,rare,"B,R",,,,,Daarken,ad9fbd57-2375-42c7-8fe7-39b01adacda3
c5acf2a5-40f4-433d-a74d-1cb56c521464,1508,1.0,0.1267605633802817,9,1,Arid Mesa,,Land,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle.",Magic Online Promos,rare,,,,,,Raymond Swanland,c27f39e0-315a-434b-8542-46791fbbd42a
5ea675aa-88d6-4387-a14d-e606fa9c3aec,1570,0.7272727272727273,0.22,22,8,Seasoned Dungeoneer,{3}{W},Creature — Human Warrior,"When Seasoned Dungeoneer enters, you take the initiative.
Whenever you attack, target attacking Cleric, Rogue, Warrior, or Wizard gains protection from creatures until end of turn. It explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on the creature, then put the card back or put it into your graveyard.)",Commander Legends: Battle for Baldur's Gate,rare,W,3,4,,,John Stanko,77a64b7a-cf95-4221-89e8-84eec55e087b
ec2b3779-55f7-4169-aa66-6312fb52721f,1094,0.75,0.0824175824175824,15,3,Indatha Triome,,Land — Plains Swamp Forest,"({T}: Add {W}, {B}, or {G}.)
Indatha Triome enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",Magic Online Promos,rare,,,,,,Robbie Trevino,45e09f99-852b-404d-b1c8-3f6ae24bd93d
0d6b89dc-23fb-48e9-a54b-cea2838ae7c8,1224,1.0,0.14,14,2,Grief,{2}{B}{B},Creature — Elemental Incarnation,"Menace
When Grief enters, target opponent reveals their hand. You choose a nonland card from it. That player discards that card.
Evoke—Exile a black card from your hand.",Special Guests,mythic,B,3,2,,,Campbell White,2530a1cf-bce4-4603-a074-507063b20c2a
5a46ad2a-35b1-4dd5-b7c3-fec36b7c67ab,714,0.0,0.0333333333333333,6,0,Sinkhole,{B}{B},Sorcery,Destroy target land.,30th Anniversary Edition,common,B,,,,,Sandra Everingham,2f21afec-1697-4496-95dd-0609dfacb372
f2f165b6-ef0a-42ad-9352-ba68be8248b0,1500,0.7272727272727273,0.2264150943396226,36,8,"Teferi, Hero of Dominaria",{3}{W}{U},Legendary Planeswalker — Teferi,"+1: Draw a card. At the beginning of the next end step, untap up to two lands.
−3: Put target nonland permanent into its owner's library third from the top.
−8: You get an emblem with ""Whenever you draw a card, exile target permanent an opponent controls.""",Mystery Booster 2,mythic,"U,W",,,4,,Chris Rallis,6bd02816-e39a-415c-a9b3-52ca71026617
63afc3d1-7653-476e-838f-fc18d4a62a21,1516,1.0,0.2363636363636363,26,6,Mishra's Bauble,{0},Artifact,"{T}, Sacrifice Mishra's Bauble: Look at the top card of target player's library. Draw a card at the beginning of the next turn's upkeep.",Magic Online Promos,uncommon,,,,,"""Arcum is a babbling fool! Phyrexian technology is our greatest blessing. Take this delightful trinket for instance . . .""
—Heidar, Rimewind master",Chippy,191ba8ce-d1d7-468d-a13d-17fe9a524ff7
8291543f-d086-48aa-b2b7-5481ca8c9198,1222,1.0,0.109375,14,5,Xander's Lounge,,Land — Island Swamp Mountain,"({T}: Add {U}, {B}, or {R}.)
Xander's Lounge enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",Magic Online Promos,rare,,,,,,Dominik Mayer,99ab1486-fc53-4c92-91b9-1af69109ebb1
2c63e4e1-89d2-4bc6-a232-94e75c4b1c8a,1844,1.0,0.3492063492063492,22,8,Mana Crypt,{0},Artifact,"At the beginning of your upkeep, flip a coin. If you lose the flip, Mana Crypt deals 3 damage to you.
{T}: Add {C}{C}.",Special Guests,mythic,,,,,Many of the ancient civilizations beneath Ixalan were destroyed by outside forces. Others tapped into power they found they could not control.,Dominik Mayer,c1f6355b-9148-4710-b534-24417b0ade95
f759d112-76db-4091-a22b-b9f19ab6fa5f,1312,1.0,0.128440366972477,14,3,Griselbrand,{4}{B}{B}{B}{B},Legendary Creature — Demon,"Flying, lifelink
Pay 7 life: Draw seven cards.",Secret Lair Drop,mythic,B,7,7,,He's BACK! The schemes this ancient evil has concocted will make your skin crawl away and hide!,Stephen Andrade & Scott Okumura,f925beb1-2cd5-4475-81be-82c0e71da7c8
069f6530-e65c-4d52-85f3-e0a2acd148c5,1112,1.0,0.1130952380952381,19,5,Avacyn's Pilgrim,{G},Creature — Human Monk,{T}: Add {W}.,Shadows of the Past,common,G,1,1,,,Jana Schirmer & Johannes Voss,f239e9d7-a2a4-467d-b821-9cce0171360b
df317532-7d36-40fd-938f-e972749c8792,1526,1.0,0.1147540983606557,14,6,Fyndhorn Elves,{G},Creature — Elf Druid,{T}: Add {G}.,The List,common,G,1,1,,"""We could no more abandon the forest than the stars could abandon the night sky.""",Igor Kieryluk,591f20ba-804d-4410-9f0c-1ca1306de73e
f413a83d-a40d-434c-b20a-4c707c0527fa,1076,1.0,0.0566037735849056,9,4,Temple Garden,,Land — Forest Plains,"({T}: Add {G} or {W}.)
As Temple Garden enters, you may pay 2 life. If you don't, it enters tapped.",Ravnica: Clue Edition,rare,,,,,,Lorenzo Lanfranconi,7219ea3b-ed70-487c-a1dd-92acc8ced06e
119d719d-e965-45b4-9bc9-ac03211b10c2,1550,0.7142857142857143,0.073170731707317,12,5,Survival of the Fittest,{1}{G},Enchantment,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, put it into your hand, then shuffle.",Tempest Remastered,mythic,G,,,,,Pete Venters,20381036-9f19-4a8e-9429-4ae217aba54e
2e5e0abd-38a6-46ca-b922-556db52f1332,1574,0.8461538461538461,0.1937984496124031,25,11,Undermountain Adventurer,{3}{G},Creature — Giant Warrior,"Vigilance
When Undermountain Adventurer enters, you take the initiative.
{T}: Add {G}{G}. If you've completed a dungeon, add six {G} instead.",Battle for Baldur's Gate Promos,rare,G,3,4,,,Michal Ivan,d9c78d57-f264-4b40-b7a8-c342eb6c70e5
16e015b2-f8a3-4b1a-80be-58a8f5fb5e8c,1448,1.0,0.1224489795918367,12,7,Frantic Search,{2}{U},Instant,"Draw two cards, then discard two cards. Untap up to three lands.",Wilds of Eldraine Commander,common,U,,,,It took the banning of temporal manipulation at Tolaria West to teach its students the value of time.,Mitchell Malloy,472eb67f-9544-4cb1-9c01-7046be92baab
d21a89eb-7c5b-459a-acc7-12b20b13bf79,1546,1.0,0.2068965517241379,12,5,Strip Mine,,Land,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.",Secret Lair Drop,rare,,,,,,Chris Ostrowski,7a95e947-43b4-461d-be8c-159a60faa72c
8c52bd39-0586-48ca-b263-17210cf9feb6,1262,1.0,0.0820895522388059,11,7,Craterhoof Behemoth,{5}{G}{G}{G},Creature — Beast,"Haste
When Craterhoof Behemoth enters, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",Commander Masters,mythic,G,5,5,,Its footsteps of today are the lakes of tomorrow.,Chris Rahn,0c425797-bc85-4484-9bad-0a673b2aafa9
69bc2afd-9f53-47f2-b9c8-f12732784e10,1232,1.0,0.1102362204724409,14,3,Hexdrinker,{G},Creature — Snake,"Level up {1} ({1}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 3-7
4/4
Protection from instants
LEVEL 8+
6/6
Protection from everything",Secret Lair Drop,mythic,G,2,1,,,Boneface,0f11aa53-f71c-47a2-9087-2097f63a5a9e
d71cd08e-3e84-41ff-b9db-9e343c0af6b4,1484,1.0,0.1794871794871795,14,2,Remand,{1}{U},Instant,"Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard.
Draw a card.",Ravnica Remastered,uncommon,U,,,,"""Well, at least all of that arm-waving and arcane babbling you did was impressive.""",Mark A. Nelson,b591d00a-634a-4041-baba-8fca11beecbd
cb027150-848c-4a66-88ad-e20222304dd8,1446,1.0,0.1044776119402985,7,1,Scalding Tarn,,Land,"{T}, Pay 1 life, Sacrifice Scalding Tarn: Search your library for an Island or Mountain card, put it onto the battlefield, then shuffle.",Magic Online Promos,rare,,,,,,Philip Straub,68e3496e-d1f3-44d8-b524-4215608456a8
464c0150-3dbc-403b-9ada-fef25ab1f29d,1416,1.0,0.2015503875968992,26,3,Brain Freeze,{1}{U},Instant,"Target player mills three cards.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",Mystery Booster 2,uncommon,U,,,,,Tim Hildebrandt,4377d9c5-9add-4758-a7bf-ae7d1c4aa1da
3d6fa57a-aa53-4b5c-b8af-a7612c823117,952,0.0,0.0357142857142857,4,0,Faithless Looting,{R},Sorcery,"Draw two cards, then discard two cards.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Secret Lair Drop,rare,R,,,,Advanced Dungeons & Dragons: Players Handbook *(1978)*,Dave Trampier,46e4f8ed-c14b-467a-803f-4b79589608e8
e80772e2-8623-4094-81a2-70828b2b151c,1252,1.0,0.081081081081081,9,3,Blightsteel Colossus,{12},Artifact Creature — Phyrexian Golem,"Trample, infect, indestructible
If Blightsteel Colossus would be put into a graveyard from anywhere, reveal Blightsteel Colossus and shuffle it into its owner's library instead.",The List,mythic,,11,11,,,Chris Rahn,945af848-56b4-4ecd-a9c2-86f29dda6307
37108cd4-bbab-4ce3-9ed6-f60e8422e703,1670,1.0,0.3018867924528302,16,6,"Ragavan, Nimble Pilferer",{R},Legendary Creature — Monkey Pirate,"Whenever Ragavan, Nimble Pilferer deals combat damage to a player, create a Treasure token and exile the top card of that player's library. Until end of turn, you may cast that card.
Dash {1}{R} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",Magic Online Promos,mythic,R,2,1,,,Simon Dominic,a1c86e0c-da57-4905-b29a-940c73de37a6
4457ed35-7c10-48c8-9776-456485fdf070,1348,1.0,0.1558441558441558,12,2,Lightning Bolt,{R},Instant,Lightning Bolt deals 3 damage to any target.,Secret Lair Showdown,rare,R,,,,,Toru Terada,166b3064-d81b-4764-8f73-534404a49610
6d194882-ca37-49bb-ac9f-a751c53850a8,1636,0.75,0.1926605504587156,21,9,Bribery,{3}{U}{U},Sorcery,Search target opponent's library for a creature card and put that card onto the battlefield under your control. Then that player shuffles.,Secret Lair Drop,rare,U,,,,"""On a failed save, target creature becomes charmed.""",Natalie Andrewson,41278f7e-cb27-4a19-b6ae-3e77264196f7
98492d7d-3b9e-4ae1-ac45-1b508d6d2670,1486,0.2727272727272727,0.1851851851851851,30,3,Coveted Jewel,{6},Artifact,"When Coveted Jewel enters, draw three cards.
{T}: Add three mana of any one color.
Whenever one or more creatures an opponent controls attack you and aren't blocked, that player draws three cards and gains control of Coveted Jewel. Untap it.",Bloomburrow Commander,rare,,,,,,Jason A. Engle,8c3889c3-e981-49a9-9ac5-97d2cb637b42
d683d985-9888-4d21-8b5f-69e69ce4a03b,1560,1.0,0.2589285714285714,29,7,Path to Exile,{W},Instant,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle.",Mystery Booster 2,uncommon,W,,,,"Her resentment vanished as strange, unknown lands opened up before her.",Raf Sarmento,8a1962d3-9aa7-48b2-bda2-3d153ddeb0d5
301d1d8e-d3fc-4010-8b29-4724fa0b31cd,1026,0.0,0.1018518518518518,11,0,Portal to Phyrexia,{9},Artifact,"When Portal to Phyrexia enters, each opponent sacrifices three creatures.
At the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control. It's a Phyrexian in addition to its other types.",Magic Online Promos,mythic,,,,,,Svetlin Velinov,0137c985-29e0-4a8e-919b-45fbc21f77a1
e018773f-95b3-49a3-9674-6f04ddef2092,1272,1.0,0.0594059405940594,6,3,Azorius Signet,{2},Artifact,"{1}, {T}: Add {W}{U}.",Bloomburrow Commander,uncommon,,,,,The maze-like design embodies the core of Azorius law—strict structure designed to test wills and stall change.,Raoul Vitale,1e947d77-3b8a-4315-8fd5-00af3d1f1cf2
82004860-e589-4e38-8d61-8c0210e4ea39,1398,0.0,0.1,3,0,Demonic Tutor,{1}{B},Sorcery,"Search your library for a card, put that card into your hand, then shuffle.",Commander Masters,mythic,B,,,,"""Is the knowledge really forbidden because it is dangerous to you? Or perhaps because it is dangerous to those who seek to control you?""",Donato Giancola,88c922c4-ff23-4254-a99c-dc9f140f18c6
dab520d0-20b4-4273-ba6b-eb07f85ea433,1352,1.0,0.116504854368932,12,5,Marsh Flats,,Land,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle.",Magic Online Promos,rare,,,,,,Izzy,ec27d333-7145-4922-8b25-9e0216c180e5
d0209d3f-3f7e-4fd5-bce5-10bce6f29c86,2148,1.0,0.4651162790697674,20,12,Time Walk,{1}{U},Sorcery,Take an extra turn after this one.,Vintage Championship,special,U,,,,2022 North America Vintage Championship,Tyler Walpole,35973da6-2c4e-4487-8d0c-f2ade9298346
c718911c-c955-4eb9-9e16-be4bd49a4e4e,1354,0.0,0.1095890410958904,8,0,Volcanic Island,,Land — Island Mountain,({T}: Add {U} or {R}.),Legacy Championship,mythic,,,,,,Mark Tedin,de1d7b4c-fb5e-46d3-8795-4042e72e754d
0677f49e-f8bf-4349-af52-2ccde9287c2e,2270,1.0,0.4337349397590361,36,13,Mox Jet,{0},Artifact,{T}: Add {B}.,30th Anniversary Edition,rare,,,,,,Dan Frazier,ae8c0bef-4639-4a12-8487-670919a1074b
a7950edb-5670-46fd-a30e-0fe888a5a32b,1098,0.0,0.0441176470588235,6,0,Phyrexian Dreadnought,{1},Artifact Creature — Phyrexian Dreadnought,"Trample
When Phyrexian Dreadnought enters, sacrifice it unless you sacrifice any number of creatures with total power 12 or greater.",Magic Online Promos,rare,,12,12,,,Pete Venters,57fc0c2b-42b6-4d89-845c-6c08587f330e
5089ec1a-f881-4d55-af14-5d996171203b,2154,1.0,0.4857142857142857,17,5,Black Lotus,{0},Artifact,"{T}, Sacrifice Black Lotus: Add three mana of any one color.",Vintage Championship,mythic,,,,,20234 North America Vintage Championship,Scott M. Fischer,4bc3f69f-66b6-4a6f-8b55-09df0ea4cb89
6ad8011d-3471-4369-9d68-b264cc027487,1966,1.0,0.4347826086956521,20,6,Sol Ring,{1},Artifact,{T}: Add {C}{C}.,Mystery Booster 2,uncommon,,,,,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,Mike Bierek,146aaae4-93f4-409a-be32-010e86d137da
d5ed1233-df87-4b90-8918-13922ec95249,1972,1.0,0.4285714285714285,15,2,Mox Sapphire,{0},Artifact,{T}: Add {U}.,30th Anniversary Edition,rare,,,,,,Dan Frazier,e86426aa-f543-4ed0-bdc4-d20a63eacb26
7f89c0ee-b914-406c-8a3f-98424a52ae14,872,0.0,0.0204081632653061,2,0,Mirri's Guile,{G},Enchantment,"At the beginning of your upkeep, you may look at the top three cards of your library, then put them back in any order.",Mystery Booster 2,rare,G,,,,Hanna was astounded. Mirri read every leaf and wisp of breeze like a book of ancient lore.,Brom,eac39a73-cb5e-4e45-acb7-198fecc3b21b
d2bcff58-7a8a-46ef-b6b3-39501d4c8e6e,1076,0.4444444444444444,0.1413043478260869,26,4,Thundering Falls,,Land — Island Mountain,"({T}: Add {U} or {R}.)
Thundering Falls enters tapped.
When Thundering Falls enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Grady Frederick,86f34874-8aed-45d2-a1a7-d09bc4d3c8df
ca4b6689-04ee-4227-9bdc-cb5a9590c745,1222,1.0,0.1513513513513513,28,7,Hedge Maze,,Land — Forest Island,"({T}: Add {G} or {U}.)
Hedge Maze enters tapped.
When Hedge Maze enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Andrew Mar,56db456b-f29f-4ce2-8f44-b1e15bb2985a
64bf8929-f5f2-4d50-8667-13b1d007bcfc,860,0.0,0.0619469026548672,7,0,Seething Song,{2}{R},Instant,Add {R}{R}{R}{R}{R}.,Commander 2021,common,R,,,,Vulshok mana rituals echo the day when the red sun burst through Mirrodin's surface to take its place in the heavens.,Martina Pilcerova,b886c4e2-c1be-4f5c-b7ec-c67cf3e4c1c2
fb81f95c-70f8-4eb7-8d15-15d0ae23ec03,1254,0.0,0.1194029850746268,8,0,Mystical Tutor,{U},Instant,"Search your library for an instant or sorcery card, reveal it, then shuffle and put that card on top.",Dominaria Remastered,rare,U,,,,Wisdom is a well that never runs dry. It offers the most to those with the deepest thirst for knowledge.,Richard Kane Ferguson,0c7ff8ea-7ac8-431b-ae3a-5954ba31b74f
840119bf-e60f-4ff7-9c9b-d420d09df545,934,0.5,0.0613496932515337,10,2,Underground Mortuary,,Land — Swamp Forest,"({T}: Add {B} or {G}.)
Underground Mortuary enters tapped.
When Underground Mortuary enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Sergey Glushakov,22bdc579-dfab-438e-9407-4b36548856e2
c18013e4-0b99-44e3-a2b2-027ace68723a,1358,1.0,0.1258741258741259,18,4,Skirk Prospector,{R},Creature — Goblin,Sacrifice a Goblin: Add {R}.,Dominaria Remastered,common,R,1,1,,"Deep beneath the ruined continent of Otaria, there's a mine where goblins still work, ignorant of the destruction above.",Slawomir Maniak,57e07e1a-1727-42c3-9cc0-524d6276b16d
47f75e25-8a52-4452-a3a8-bf1bd00942d1,956,1.0,0.0892857142857142,15,5,Warren Instigator,{R}{R},Creature — Goblin Berserker,"Double strike
Whenever Warren Instigator deals damage to an opponent, you may put a Goblin creature card from your hand onto the battlefield.",Secret Lair Drop,mythic,R,1,1,,,Matteo Bassini,b986cfff-ac93-478b-ae55-58c86264945c
08cb8a30-9cb4-4517-bee5-8848aa60d1a2,1162,0.0,0.1041666666666666,10,0,Zuran Orb,{0},Artifact,Sacrifice a land: You gain 2 life.,Modern Horizons 2,uncommon,,,,,"""Obsession is Zur's one flaw as a magic user. His total preoccupation with immortality has become an affliction for his otherwise brilliant mind.""
—Jodah, Archmage Eternal",Ryan Pancoast,627dbb95-d875-4ce5-99f0-4b5668e24489
216a2a92-9ca3-4ca3-8af7-686c13b04290,666,0.2,0.0621468926553672,11,1,Shadowy Backstreet,,Land — Plains Swamp,"({T}: Add {W} or {B}.)
Shadowy Backstreet enters tapped.
When Shadowy Backstreet enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Andreas Zafiratos,34da50da-ff9f-4ebf-b7e7-bd26345baef7
